COMPANY CODE,BISNIS AREA,AFD,LONGITUDE,LATITUDE,DATE,TIME,WX,TEMPERATURE,WIND SPEED,WIND DIRECTION
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,19/1/2024,8:00 AM,berawan,24,8,T
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,19/1/2024,11:00 AM,cerah berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,19/1/2024,2:00 PM,hujan ringan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,19/1/2024,5:00 PM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,19/1/2024,8:00 PM,hujan ringan,30,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,19/1/2024,11:00 PM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,20/1/2024,2:00 AM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,20/1/2024,5:00 AM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,20/1/2024,8:00 AM,hujan ringan,24,5,S
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,20/1/2024,11:00 AM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,20/1/2024,2:00 PM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,20/1/2024,5:00 PM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,20/1/2024,8:00 PM,berawan,30,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,20/1/2024,11:00 PM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,21/1/2024,2:00 AM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,21/1/2024,5:00 AM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,21/1/2024,8:00 AM,berawan,24,8,TL
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,21/1/2024,11:00 AM,hujan ringan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,21/1/2024,2:00 PM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,21/1/2024,5:00 PM,hujan sedang,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,21/1/2024,8:00 PM,hujan ringan,30,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,21/1/2024,11:00 PM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,22/1/2024,2:00 AM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,22/1/2024,5:00 AM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,22/1/2024,8:00 AM,cerah berawan,24,9,TL
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,22/1/2024,11:00 AM,cerah berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,22/1/2024,2:00 PM,cerah berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,22/1/2024,5:00 PM,berawan,0,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,22/1/2024,8:00 PM,hujan ringan,32,0,0
BMO1,D2-BMO1,D2-BMO1,117.26,2.05,22/1/2024,11:00 PM,berawan,0,0,0
